能源別	能源子類別	機組名稱	裝置容量	淨發電量	發電量比	備註	空欄位
核能(Nuclear)		核三#1	951.0	684.4	71.966%	燃料限制	
核能(Nuclear)		核三#2	951.0	941.5	99.001%	 	
核能(Nuclear)		小計	1902.0(3.449%)	1625.9(5.934%)			
燃煤(Coal)		林口#1	800.0	0.0	0.000%	故障	
燃煤(Coal)		林口#2	800.0	757.8	94.725%	 	
燃煤(Coal)		林口#3	800.0	753.9	94.238%	 	
燃煤(Coal)		台中#1	550.0	451.0	82.000%	環保限制	
燃煤(Coal)		台中#2	550.0	441.4	80.255%	環保限制	
燃煤(Coal)		台中#3	550.0	446.0	81.091%	環保限制	
燃煤(Coal)		台中#4	550.0	443.4	80.618%	環保限制	
燃煤(Coal)		台中#5	550.0	460.0	83.636%	環保限制	
燃煤(Coal)		台中#6	550.0	530.6	96.473%	測試運轉 	
燃煤(Coal)		台中#7	550.0	0.0	0.000%	故障	
燃煤(Coal)		台中#8	550.0	357.6	65.018%	環保限制	
燃煤(Coal)		台中#9	550.0	0.0	0.000%	歲修	
燃煤(Coal)		台中#10	550.0	397.0	72.182%	環保限制	
燃煤(Coal)		興達#1(註15)	-	0.0	-	 	
燃煤(Coal)		興達#2(註15)	-	0.0	-	 	
燃煤(Coal)		興達#3(註12)	550.0	371.3	67.509%	環保限制	
燃煤(Coal)		興達#4(註12)	550.0	362.3	65.873%	環保限制	
燃煤(Coal)		大林#1	800.0	757.0	94.625%	 	
燃煤(Coal)		大林#2	800.0	488.3	61.037%	運轉限制	
燃煤(Coal)		小計	10600.0(19.222%)	7017.6(25.611%)			
汽電共生(Co-Gen)		汽電共生	631.4	1292.0	-	 	
汽電共生(Co-Gen)		小計	631.4(1.145%)	1292.0(4.715%)			
民營電廠-燃煤(IPP-Coal)		和平#1	648.6	345.7	53.304%	運轉限制	
民營電廠-燃煤(IPP-Coal)		和平#2	648.6	600.2	92.545%	運轉限制	
民營電廠-燃煤(IPP-Coal)		麥寮#1	600.0	285.0	47.500%	運轉限制	
民營電廠-燃煤(IPP-Coal)		麥寮#2	600.0	521.9	86.983%	運轉限制	
民營電廠-燃煤(IPP-Coal)		麥寮#3	600.0	422.3	70.383%	運轉限制	
民營電廠-燃煤(IPP-Coal)		小計	3097.1(5.616%)	2175.1(7.938%)			
燃氣(LNG)		大潭CC#1	742.7	598.3	80.557%	 	
燃氣(LNG)		大潭CC#2	742.7	654.6	88.138%	 	
燃氣(LNG)		大潭CC#3	724.7	600.5	82.862%	 	
燃氣(LNG)		大潭CC#4	724.7	605.0	83.483%	 	
燃氣(LNG)		大潭CC#5	724.7	588.4	81.192%	 	
燃氣(LNG)		大潭CC#6	724.7	633.9	87.471%	 	
燃氣(LNG)		大潭CC#7	600.0	0.0	0.000%	停機	
燃氣(LNG)		大潭CC#8(註10)	-	0.0	-	檢修	
燃氣(LNG)		大潭CC#9(註10)	-	0.0	-	 	
燃氣(LNG)		通霄CC#1	892.6	842.7	94.410%	 	
燃氣(LNG)		通霄CC#2	892.6	860.0	96.348%	 	
燃氣(LNG)		通霄CC#3	892.6	864.6	96.863%	 	
燃氣(LNG)		通霄CC#4	386.0	331.8	85.959%	 	
燃氣(LNG)		通霄CC#5	386.0	327.6	84.870%	 	
燃氣(LNG)		通霄CC#6	321.2	265.2	82.565%	 	
燃氣(LNG)		通霄GT#9	180.9	0.0	0.000%	 	
燃氣(LNG)		興達CC#1	445.2	343.3	77.113%	 	
燃氣(LNG)		興達CC#2	445.2	404.3	90.815%	 	
燃氣(LNG)		興達CC#3	445.2	392.0	88.052%	 	
燃氣(LNG)		興達CC#4	445.2	404.0	90.748%	 	
燃氣(LNG)		興達CC#5	445.2	426.7	95.847%	 	
燃氣(LNG)		南部CC#1	288.8	0.0	0.000%	檢修	
燃氣(LNG)		南部CC#2	288.8	240.9	83.414%	 	
燃氣(LNG)		南部CC#3	288.8	255.3	88.400%	 	
燃氣(LNG)		南部CC#4	251.4	229.5	91.289%	 	
燃氣(LNG)		大林#5	-	0.0	-	停機	
燃氣(LNG)		大林#6	550.0	225.6	41.018%	運轉限制	
燃氣(LNG)		小計	12829.8(23.265%)	10094.2(36.840%)			
民營電廠-燃氣(IPP-LNG)		海湖#1	450.0	0.0	0.000%	合約限制	
民營電廠-燃氣(IPP-LNG)		海湖#2	450.0	400.4	88.978%	 	
民營電廠-燃氣(IPP-LNG)		新桃#1	630.0	450.1	71.444%	部分故障	
民營電廠-燃氣(IPP-LNG)		國光#1	480.0	428.7	89.313%	 	
民營電廠-燃氣(IPP-LNG)		星彰#1	506.9	0.0	0.000%	合約限制	
民營電廠-燃氣(IPP-LNG)		星元#1	516.0	452.9	87.771%	 	
民營電廠-燃氣(IPP-LNG)		嘉惠#1	700.0	551.0	78.714%	 	
民營電廠-燃氣(IPP-LNG)		嘉惠#2	510.0	0.0	0.000%	合約限制	
民營電廠-燃氣(IPP-LNG)		豐德#1	506.9	0.0	0.000%	合約限制	
民營電廠-燃氣(IPP-LNG)		豐德#2	506.9	437.1	86.238%	 	
民營電廠-燃氣(IPP-LNG)		豐德#3(註10)	-	340.4	-	新機組試俥	
民營電廠-燃氣(IPP-LNG)		小計	5256.6(9.532%)	3060.6(11.170%)			
燃油(Oil)		協和#3	500.0	135.1	27.020%	 	
燃油(Oil)		協和#4	500.0	137.4	27.480%	 	
燃油(Oil)		澎湖尖山(註4)	129.8	37.0	28.505%	 	
燃油(Oil)		小計	1129.8(2.049%)	309.5(1.130%)			
輕油(Diesel)		核二Gas1	-	0.0	-	 	
輕油(Diesel)		核二Gas2	-	0.0	-	 	
輕油(Diesel)		核三Gas1	-	0.0	-	 	
輕油(Diesel)		核三Gas2	-	0.0	-	 	
輕油(Diesel)		台中Gas1&2	140.0	0.0	0.000%	 	
輕油(Diesel)		台中Gas3&4	140.0	0.0	0.000%	 	
輕油(Diesel)		金門塔山(註4)	113.3	46.9	41.397%	 	
輕油(Diesel)		馬祖珠山(註4)	28.6	8.7	30.377%	 	
輕油(Diesel)		離島其他(註4)	40.8	N/A	N/A	 	
輕油(Diesel)		小計(註5)	462.7(0.839%)	55.6(0.203%)			
水力(Hydro)		德基#1	78.0	77.8	99.744%	 	
水力(Hydro)		德基#2	78.0	77.9	99.872%	 	
水力(Hydro)		德基#3	78.0	77.9	99.872%	 	
水力(Hydro)		青山#1	92.0	95.7	104.022%	 	
水力(Hydro)		青山#2	92.0	96.7	105.109%	 	
水力(Hydro)		青山#3	92.0	95.9	104.239%	 	
水力(Hydro)		青山#4	92.0	96.4	104.783%	 	
水力(Hydro)		谷關#1	54.4	0.0	0.000%	水力排砂	
水力(Hydro)		谷關#2	54.4	0.0	0.000%	水力排砂	
水力(Hydro)		谷關#3	54.4	0.0	0.000%	水力排砂	
水力(Hydro)		谷關#4	54.4	0.0	0.000%	水力排砂	
水力(Hydro)		天輪#1	22.5	0.0	0.000%	水力排砂	
水力(Hydro)		天輪#2	22.5	0.0	0.000%	水力排砂	
水力(Hydro)		天輪#3	22.5	0.0	0.000%	水力排砂	
水力(Hydro)		天輪#4	22.5	0.0	0.000%	水力排砂	
水力(Hydro)		天輪#5	105.0	0.0	0.000%	水力排砂	
水力(Hydro)		馬鞍#1	66.7	0.0	0.000%	水力排砂	
水力(Hydro)		馬鞍#2	66.7	0.0	0.000%	水力排砂	
水力(Hydro)		卓蘭#1	40.0	0.0	0.000%	水力排砂	
水力(Hydro)		卓蘭#2	40.0	0.0	0.000%	水力排砂	
水力(Hydro)		萬大#1	10.4	10.0	96.618%	 	
水力(Hydro)		萬大#2	10.4	10.0	96.618%	 	
水力(Hydro)		萬大#3	15.3	0.0	0.000%	水文限制	
水力(Hydro)		萬大#4	19.7	18.6	94.416%	 	
水力(Hydro)		松林#1&2	20.9	1.4	6.553%	 	
水力(Hydro)		大觀一#1	22.0	5.0	22.727%	 	
水力(Hydro)		大觀一#2	22.0	5.0	22.727%	 	
水力(Hydro)		大觀一#3	22.0	4.8	21.818%	 	
水力(Hydro)		大觀一#4	22.0	5.4	24.545%	 	
水力(Hydro)		大觀一#5	22.0	4.8	21.818%	 	
水力(Hydro)		鉅工#1	21.8	10.7	49.195%	 	
水力(Hydro)		鉅工#2	21.8	6.3	28.966%	 	
水力(Hydro)		水里#1	12.8	0.0	0.002%	 	
水力(Hydro)		立霧#1&#2	32.0	0.0	0.000%	檢修	
水力(Hydro)		龍澗#1	48.6	40.6	83.539%	 	
水力(Hydro)		龍澗#2	48.6	40.5	83.333%	 	
水力(Hydro)		碧海	61.2	0.0	0.000%	水力排砂	
水力(Hydro)		烏來&桂山&粗坑	40.5	0.0	0.000%	 	
水力(Hydro)		北部小水力(註6)	31.1	N/A	N/A	 	
水力(Hydro)		中部小水力(註6)	24.1	N/A	N/A	 	
水力(Hydro)		南部小水力(註6)	7.2	N/A	N/A	 	
水力(Hydro)		東部小水力(註6)	54.6	26.5	48.584%	 	
水力(Hydro)		翡翠#1	70.0	70.6	100.857%	 	
水力(Hydro)		石門#1	45.0	24.7	54.889%	 	
水力(Hydro)		石門#2	45.0	30.4	67.556%	 	
水力(Hydro)		曾文#1	50.0	49.6	99.200%	 	
水力(Hydro)		義興#1	40.0	0.0	0.000%	檢修	
水力(Hydro)		名間	16.7	0.0	0.000%	 	
水力(Hydro)		嘉南西口、烏山頭和八田	22.5	0.0	0.000%	 	
水力(Hydro)		后里示範	0.1	N/A	N/A	 	
水力(Hydro)		卑南	2.0	0.0	0.000%	 	
水力(Hydro)		恆水創電	0.1	N/A	N/A	 	
水力(Hydro)		捷祥關山	1.0	0.0	0.000%	 	
水力(Hydro)		小計	2111.4(3.829%)	986.4(3.600%)			
風力(Wind)	陸域風力台電自有(註13)	觀園	30.0	0.2	0.667%	 	
風力(Wind)	陸域風力台電自有(註13)	台中港	35.0	0.0	0.000%	 	
風力(Wind)	陸域風力台電自有(註13)	王功	23.0	8.8	38.261%	 	
風力(Wind)	陸域風力台電自有(註13)	彰工	86.2	6.4	7.425%	 	
風力(Wind)	陸域風力台電自有(註13)	雲麥	46.0	0.0	0.000%	 	
風力(Wind)	陸域風力台電自有(註13)	四湖	28.0	0.0	0.000%	 	
風力(Wind)	陸域風力台電自有(註13)	其它台電自有	72.8	9.0	12.356%	 	
風力(Wind)	陸域風力購電(註13)	苗栗大鵬	42.0	17.4	41.429%	 	
風力(Wind)	陸域風力購電(註13)	鹿威彰濱	55.2	27.2	49.275%	 	
風力(Wind)	陸域風力購電(註13)	觀威觀音&桃威新屋	48.3	0.0	0.000%	 	
風力(Wind)	陸域風力購電(註13)	中威大安	75.9	63.3	83.399%	 	
風力(Wind)	陸域風力購電(註13)	創維風	49.2	15.6	31.707%	 	
風力(Wind)	陸域風力購電(註13)	新源崙背	25.2	12.2	48.413%	 	
風力(Wind)	陸域風力購電(註13)	其它購電風力	178.4	61.5	34.473%	 	
風力(Wind)	離岸風力台電自有(註13)	離岸一期	109.2	0.0	0.000%	 	
風力(Wind)	離岸風力購電(註13)	海洋竹南	128.0	125.2	97.812%	 	
風力(Wind)	離岸風力購電(註13)	海能風	376.0	306.4	81.489%	 	
風力(Wind)	離岸風力購電(註13)	允湖(註10)	-	0.0	-	 	
風力(Wind)	離岸風力購電(註13)	允西(註10)	-	0.0	-	 	
風力(Wind)	離岸風力購電(註13)	沃一風(註10)	-	0.0	-	 	
風力(Wind)	離岸風力購電(註13)	沃二風(註10)	-	0.0	-	 	
風力(Wind)	離岸風力購電(註13)	芳一風(註10)	-	24.4	-	 	
風力(Wind)	離岸風力購電(註13)	芳二風(註10)	-	59.6	-	 	
風力(Wind)	離岸風力購電(註13)	中能風(註10)	-	15.7	-	 	
風力(Wind)		小計	1408.4(2.554%)	752.9(2.748%)			
太陽能(Solar)	太陽能台電自有(註13)	彰濱光	100.0	0.000	0.000%	 	
太陽能(Solar)	太陽能台電自有(註13)	南鹽光	150.0	0.000	0.000%	 	
太陽能(Solar)	太陽能台電自有(註13)	其它台電自有	24.3	0.000	0.000%	 	
太陽能(Solar)	太陽能購電(註13)	崙尾光	-	0.000	-	新增設備測試運轉	
太陽能(Solar)	太陽能購電(註13)	天衝光	-	0.000	-	新增設備測試運轉	
太陽能(Solar)	太陽能購電(註13)	天篷光	80.0	0.000	0.000%	 	
太陽能(Solar)	太陽能購電(註13)	寶興光(註10)	-	0.000	-	 	
太陽能(Solar)	太陽能購電(註13)	聯華光(註10)	-	0.000	-	 	
太陽能(Solar)	太陽能購電(註13)	向陽光(註10)	-	0.000	-	 	
太陽能(Solar)	太陽能購電(註13)	星崴光(註10)	-	0.000	-	 	
太陽能(Solar)	太陽能購電(註13)	碩力光(註10)	-	0.000	-	 	
太陽能(Solar)	太陽能購電(註13)	天英光(註10)	-	0.000	-	 	
太陽能(Solar)	太陽能購電(註13)	志光光(註10)	-	0.000	-	 	
太陽能(Solar)	太陽能購電(註13)	永堯光(註10)	-	0.000	-	 	
太陽能(Solar)	太陽能購電(註13)	新和光(註10)	-	0.000	-	 	
太陽能(Solar)	太陽能購電(註13)	生利光(註10)	-	0.000	-	 	
太陽能(Solar)	太陽能購電(註13)	廷和光(註10)	-	0.000	-	 	
太陽能(Solar)	太陽能購電(註13)	星股光(註10)	-	0.000	-	 	
太陽能(Solar)	太陽能購電(註13)	其它購電太陽能	12540.4	0.000	0.000%	 	
太陽能(Solar)		小計	12894.6(23.383%)	0.0(0.000%)			
其它再生能源(Other Renewable Energy)		台電自有地熱	0.8	0.0	0.000%	 	
其它再生能源(Other Renewable Energy)		購電地熱	6.4	1.6	24.810%	 	
其它再生能源(Other Renewable Energy)		生質能(Biofuel)	38.2	24.4	63.874%	 	
其它再生能源(Other Renewable Energy)		小計	45.5(0.082%)	26.0(0.095%)			
儲能(Energy Storage System)	抽蓄水力(Pumped Hydro)	大觀二#1	250.0	0.0	0.000%	 	
儲能(Energy Storage System)	抽蓄水力(Pumped Hydro)	大觀二#2	250.0	0.0	0.000%	 	
儲能(Energy Storage System)	抽蓄水力(Pumped Hydro)	大觀二#3	250.0	0.0	0.000%	 	
儲能(Energy Storage System)	抽蓄水力(Pumped Hydro)	大觀二#4	250.0	0.0	0.000%	 	
儲能(Energy Storage System)	抽蓄水力(Pumped Hydro)	明潭#1	267.0	0.0	0.000%	水文限制	
儲能(Energy Storage System)	抽蓄水力(Pumped Hydro)	明潭#2	267.0	0.0	0.000%	水文限制	
儲能(Energy Storage System)	抽蓄水力(Pumped Hydro)	明潭#3	267.0	0.0	0.000%	水文限制	
儲能(Energy Storage System)	抽蓄水力(Pumped Hydro)	明潭#4	267.0	0.0	0.000%	水文限制	
儲能(Energy Storage System)	抽蓄水力(Pumped Hydro)	明潭#5	267.0	0.0	0.000%	水文限制	
儲能(Energy Storage System)	抽蓄水力(Pumped Hydro)	明潭#6	267.0	0.0	0.000%	水文限制	
儲能(Energy Storage System)	電池(Battery)	電池(註16)	174.4	4.5	2.580%	 	
儲能(Energy Storage System)		小計	2776.4(5.035%)	4.5(0.016%)			
儲能負載(Energy Storage Load)	抽蓄水力(Pumped Hydro)	大觀二#1	-	0.0	-	 	
儲能負載(Energy Storage Load)	抽蓄水力(Pumped Hydro)	大觀二#2	-	0.0	-	 	
儲能負載(Energy Storage Load)	抽蓄水力(Pumped Hydro)	大觀二#3	-	0.0	-	 	
儲能負載(Energy Storage Load)	抽蓄水力(Pumped Hydro)	大觀二#4	-	0.0	-	 	
儲能負載(Energy Storage Load)	抽蓄水力(Pumped Hydro)	明潭#1	-	0.0	-	水文限制	
儲能負載(Energy Storage Load)	抽蓄水力(Pumped Hydro)	明潭#2	-	0.0	-	水文限制	
儲能負載(Energy Storage Load)	抽蓄水力(Pumped Hydro)	明潭#3	-	0.0	-	水文限制	
儲能負載(Energy Storage Load)	抽蓄水力(Pumped Hydro)	明潭#4	-	0.0	-	水文限制	
儲能負載(Energy Storage Load)	抽蓄水力(Pumped Hydro)	明潭#5	-	0.0	-	水文限制	
儲能負載(Energy Storage Load)	抽蓄水力(Pumped Hydro)	明潭#6	-	0.0	-	水文限制	
儲能負載(Energy Storage Load)	電池(Battery)	電池(註16)	-	0.0	-	 	
