00:00,93.6,876.9,102.8,196.0,1164.7,322.6,31.1,5.3,56.4,0.6,0.0,2.9,51.0,0.0
00:10,93.5,870.6,101.9,196.1,1165.7,303.6,31.2,5.3,56.2,0.6,0.0,2.6,48.4,-0.3
00:20,93.5,861.0,99.2,196.2,1165.3,289.7,31.3,5.3,56.4,0.6,0.0,2.7,50.5,0.0
00:30,93.7,856.2,109.0,196.1,1163.7,280.4,31.3,5.2,56.1,0.6,0.0,2.6,43.9,0.0
00:40,93.6,849.4,101.6,196.5,1161.5,284.6,30.5,5.1,59.6,0.6,0.0,2.6,52.1,-23.8
00:50,93.6,846.3,99.4,196.7,1159.1,284.7,30.6,5.1,55.7,0.6,0.0,2.8,37.0,-24.3
01:00,93.7,842.0,97.7,196.4,1159.1,278.1,30.7,5.0,55.9,0.6,0.0,2.7,32.2,-24.3
01:10,93.7,836.3,99.7,196.4,1157.9,273.0,30.9,5.0,56.2,0.6,0.0,3.0,18.0,-24.2
01:20,93.8,834.4,91.3,196.5,1161.3,272.9,30.9,4.9,55.7,0.7,0.0,2.8,14.3,-25.0
01:30,93.6,830.8,94.6,196.6,1147.3,269.1,30.6,4.9,55.2,0.7,0.0,2.7,14.3,-25.0
01:40,93.7,829.2,99.8,196.4,1156.5,270.8,30.5,4.9,55.8,0.7,0.0,2.9,0.4,-24.3
01:50,93.6,826.6,94.1,195.9,1151.0,273.6,30.6,4.8,55.2,1.1,0.0,2.9,0.0,-52.1
02:00,93.6,821.2,89.7,196.2,1149.2,267.0,30.7,4.8,55.3,1.4,0.0,2.8,0.0,-54.0
02:10,93.6,819.8,96.0,196.2,1154.8,268.4,30.8,4.8,55.6,1.7,0.0,2.9,0.4,-77.5
02:20,93.6,819.2,97.6,199.8,1148.0,267.4,30.5,4.7,55.7,1.3,0.0,2.7,0.0,-77.5
02:30,93.6,820.1,96.5,203.3,1142.0,273.9,30.7,4.7,57.2,1.0,0.0,2.8,0.0,-102.6
02:40,93.6,819.7,95.0,205.1,1134.3,268.0,30.8,4.7,55.1,0.7,0.0,2.6,0.0,-106.6
02:50,93.5,815.0,99.4,208.6,1148.1,267.2,30.8,4.6,55.6,0.7,0.0,2.9,0.0,-127.6
03:00,93.6,812.1,95.6,212.0,1149.3,273.5,30.8,4.6,58.5,0.6,0.0,2.9,0.0,-127.5
03:10,93.2,798.0,96.1,216.4,1156.2,271.3,30.3,4.6,55.4,0.7,0.0,2.7,0.0,-139.7
03:20,93.6,794.9,96.0,217.0,1151.6,266.1,30.7,4.6,55.3,0.6,0.0,2.6,0.0,-138.3
03:30,93.6,785.6,97.0,220.5,1154.1,267.1,31.0,4.6,55.2,0.6,0.0,2.6,0.0,-138.1
03:40,93.7,782.3,97.7,226.1,1142.3,265.8,30.9,4.6,55.1,0.7,0.0,2.6,0.0,-138.9
03:50,93.5,777.8,95.9,228.8,1135.9,269.2,30.7,4.6,55.1,0.7,0.0,2.6,0.0,-138.7
04:00,93.6,781.3,96.6,231.4,1125.2,265.6,30.5,4.6,55.0,0.7,0.0,2.6,0.0,-138.0
04:10,93.7,777.7,90.6,232.0,1127.3,267.6,30.8,4.6,54.7,0.8,0.0,2.9,0.0,-140.5
04:20,93.7,774.0,95.7,233.8,1129.7,265.7,30.7,4.6,55.0,0.9,0.0,2.7,0.0,-138.7
04:30,93.8,767.6,95.8,237.6,1133.9,265.2,30.7,4.6,55.7,0.9,0.0,2.8,0.0,-138.4
04:40,93.5,763.4,97.5,239.5,1128.0,266.6,30.5,4.6,56.5,0.8,0.0,2.7,0.0,-137.4
04:50,93.6,760.2,94.3,241.0,1118.7,265.1,30.5,4.6,52.1,0.7,0.0,2.7,0.0,-138.0
05:00,93.6,756.2,92.9,241.1,1126.2,265.1,30.6,4.6,49.5,0.6,0.3,2.8,0.0,-138.4
05:10,93.6,758.9,97.6,241.8,1134.6,264.9,30.7,4.6,53.7,0.6,0.3,2.7,0.0,-136.2
05:20,93.6,757.9,94.5,240.8,1135.4,265.8,30.5,4.6,51.1,0.6,0.3,2.7,0.0,-137.6
05:30,93.6,757.9,92.1,241.2,1122.9,266.3,30.3,4.6,49.6,0.6,0.3,2.6,0.0,-139.1
05:40,93.5,758.9,102.5,241.7,1137.8,268.6,30.6,4.7,53.5,0.6,0.2,2.6,0.0,-160.4
05:50,93.6,758.1,97.2,241.3,1139.4,266.2,30.5,4.6,50.8,0.6,0.5,2.5,0.0,-162.4
06:00,93.5,757.1,104.0,241.5,1139.6,265.2,30.5,4.6,50.2,0.6,6.2,2.6,0.0,-160.2
06:10,93.6,756.8,99.1,241.8,1137.6,265.6,30.5,4.7,49.1,0.6,18.4,2.7,0.0,-161.4
