00,45.5,1082.1,889.2,1052.1
00:10,45.1,1074.4,889.1,1068.4
00:20,44.6,1060.8,887.4,1055.3
00:30,44.2,1054.1,888.0,1046.0
00:40,44.4,1054.6,887.2,1029.4
00:50,44.0,1041.3,878.7,1019.0
01,43.9,1032.2,863.4,1016.5
01:10,42.9,1032.6,848.9,1010.7
01:20,42.7,1034.8,860.6,998.1
01:30,42.5,1033.8,842.1,990.9
01:40,42.5,1030.4,845.7,963.3
01:50,40.8,1015.6,857.8,969.9
02,41.4,1013.5,847.7,967.6
02:10,41.5,1011.4,844.3,965.8
02:20,41.2,1006.0,827.3,963.6
02:30,40.9,1010.2,841.3,931.1
02:40,40.8,993.7,837.8,946.9
02:50,41.1,995.9,823.8,939.2
03,39.8,978.2,820.8,940.1
03:10,40.0,983.5,817.7,934.6
03:20,39.9,981.1,818.8,930.3
03:30,39.6,974.4,814.7,921.6
03:40,39.6,962.8,815.1,915.9
03:50,39.0,966.6,816.1,925.2
04,38.8,969.7,815.3,910.3
04:10,38.7,975.6,810.6,904.7
04:20,38.8,968.1,816.7,908.8
04:30,38.8,965.4,821.7,902.1
04:40,39.2,966.9,809.3,902.4
04:50,38.5,964.5,806.5,896.4
05,38.4,963.1,817.0,890.0
05:10,38.1,963.3,808.4,898.9
05:20,37.1,961.5,817.5,894.0
05:30,37.8,951.0,801.6,894.4
05:40,37.9,929.9,797.9,897.5
05:50,36.9,938.9,792.9,899.8
06,38.0,930.6,793.0,900.0
06:10,37.3,947.0,800.8,917.6
06:20,37.0,945.3,812.8,916.7
06:30,36.9,945.9,798.5,939.0
06:40,38.0,947.9,806.0,952.0
06:50,37.5,966.5,793.2,968.5
07,37.5,961.8,808.2,974.7
07:10,39.0,975.9,824.2,1010.5
07:20,38.6,993.2,830.6,1031.4
07:30,38.6,1015.2,824.4,1062.7
07:40,39.5,1026.8,854.2,1079.6
07:50,40.5,1036.6,869.1,1110.2
08,42.0,1051.8,915.0,1160.8
08:10,44.7,1141.9,959.9,1194.1
08:20,44.7,1150.8,967.0,1239.8
08:30,44.7,1180.6,988.1,1254.7
08:40,45.2,1167.3,991.7,1288.4
08:50,46.6,1159.8,999.7,1297.8
09,47.3,1179.2,1003.2,1320.2
09:10,47.2,1215.4,1024.9,1322.4
09:20,47.0,1213.9,1016.1,1342.9
09:30,48.0,1229.7,1023.2,1346.7
09:40,49.1,1219.7,1014.4,1354.4
09:50,49.3,1253.1,1028.0,1373.2
10,49.6,1231.0,1034.3,1375.4
10:10,49.8,1250.8,1038.8,1396.5
10:20,50.7,1255.4,1037.6,1415.6
10:30,50.5,1258.0,1026.2,1424.8
10:40,49.5,1263.0,1043.8,1434.3
10:50,50.2,1270.2,1054.2,1447.5
11,51.3,1276.1,1059.0,1443.8
11:10,53.0,1270.2,1071.8,1454.8
11:20,53.6,1262.1,1063.1,1453.4
11:30,51.0,1288.9,1079.5,1442.3
11:40,51.3,1272.4,1090.9,1458.5
11:50,53.1,1279.1,1084.3,1462.8
12,53.2,1270.5,1074.6,1462.4
12:10,55.0,1244.1,986.7,1440.4
12:20,51.1,1241.9,994.9,1443.8
12:30,54.5,1255.0,1005.8,1457.8
12:40,57.3,1268.0,1005.1,1455.1
12:50,57.4,1249.3,1015.9,1453.1
13,57.4,1274.9,1020.5,1448.9
13:10,54.7,1286.5,1047.6,1501.3
13:20,55.3,1334.8,1057.3,1494.5
13:30,57.9,1327.5,1059.5,1499.5
13:40,56.4,1334.1,1064.9,1486.3
13:50,56.1,1339.5,1041.3,1490.7
14,55.2,1353.0,1050.1,1467.5
14:10,59.2,1333.0,1041.2,1460.4
14:20,56.9,1332.3,1032.6,1458.6
14:30,58.4,1324.3,1050.4,1448.0
14:40,57.4,1342.3,1069.8,1448.6
14:50,56.8,1336.0,1065.2,1443.4
15,58.6,1369.8,1078.8,1428.3
15:10,58.9,1317.0,1097.3,1404.9
15:20,55.7,1291.0,1073.6,1395.2
15:30,55.9,1297.6,1081.9,1387.9
15:40,55.0,1325.3,1119.2,1377.5
15:50,54.8,1325.7,1105.6,1369.2
16,55.1,1326.8,1074.5,1354.3
16:10,52.9,1296.6,1059.8,1347.8
16:20,53.8,1264.1,1051.7,1346.7
16:30,54.1,1268.0,1046.7,1337.7
