能源別	能源子類別	機組名稱	裝置容量	淨發電量	發電量比	備註	空欄位
核能(Nuclear)		核三#1	951.0	0.0	0.000%	計劃停機	
核能(Nuclear)		核三#2	951.0	932.4	98.044%	 	
核能(Nuclear)		小計	1902.0(3.362%)	932.4(2.755%)			
燃煤(Coal)		林口#1	800.0	744.9	93.113%	 	
燃煤(Coal)		林口#2	800.0	762.0	95.250%	 	
燃煤(Coal)		林口#3	800.0	756.1	94.512%	 	
燃煤(Coal)		台中#1	550.0	293.1	53.291%	友善降載減排	
燃煤(Coal)		台中#2	550.0	288.7	52.491%	友善降載減排	
燃煤(Coal)		台中#3	550.0	316.8	57.600%	友善降載減排	
燃煤(Coal)		台中#4	550.0	312.0	56.727%	友善降載減排	
燃煤(Coal)		台中#5	550.0	321.3	58.418%	友善降載減排	
燃煤(Coal)		台中#6	550.0	532.8	96.873%	測試運轉 	
燃煤(Coal)		台中#7	550.0	377.8	68.691%	友善降載減排	
燃煤(Coal)		台中#8	550.0	331.6	60.291%	友善降載減排	
燃煤(Coal)		台中#9	550.0	0.0	0.000%	歲修	
燃煤(Coal)		台中#10	550.0	326.7	59.400%	友善降載減排	
燃煤(Coal)		興達#1(註15)	-	0.0	-	 	
燃煤(Coal)		興達#2(註15)	-	0.0	-	 	
燃煤(Coal)		興達#3(註12)	550.0	322.8	58.691%	友善降載減排	
燃煤(Coal)		興達#4(註12)	550.0	326.2	59.309%	友善降載減排	
燃煤(Coal)		大林#1	800.0	761.0	95.125%	 	
燃煤(Coal)		大林#2	800.0	759.4	94.925%	 	
燃煤(Coal)		小計	10600.0(18.736%)	7533.2(22.255%)			
汽電共生(Co-Gen)		汽電共生	631.4	763.3	-	 	
汽電共生(Co-Gen)		小計	631.4(1.116%)	763.3(2.255%)			
民營電廠-燃煤(IPP-Coal)		和平#1	648.6	601.9	92.807%	 	
民營電廠-燃煤(IPP-Coal)		和平#2	660.0	602.3	91.258%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#1	600.0	279.9	46.650%	友善降載減排	
民營電廠-燃煤(IPP-Coal)		麥寮#2	600.0	563.3	93.883%	 	
民營電廠-燃煤(IPP-Coal)		麥寮#3	600.0	571.6	95.267%	 	
民營電廠-燃煤(IPP-Coal)		小計	3108.6(5.495%)	2619.0(7.737%)			
燃氣(LNG)		大潭CC#1	742.7	636.2	85.660%	運轉限制	
燃氣(LNG)		大潭CC#2	742.7	705.1	94.937%	 	
燃氣(LNG)		大潭CC#3	724.7	670.4	92.507%	 	
燃氣(LNG)		大潭CC#4	724.7	0.0	0.000%	歲修	
燃氣(LNG)		大潭CC#5	724.7	681.3	94.011%	 	
燃氣(LNG)		大潭CC#6	724.7	674.6	93.087%	 	
燃氣(LNG)		大潭CC#7	600.0	0.0	0.000%	停機	
燃氣(LNG)		大潭CC#8	1123.6	1045.8	93.076%	 	
燃氣(LNG)		大潭CC#9(註10)	-	1058.0	-	新機組試俥	
燃氣(LNG)		通霄CC#1	892.6	836.0	93.659%	 	
燃氣(LNG)		通霄CC#2	892.6	0.0	0.000%	檢修	
燃氣(LNG)		通霄CC#3	892.6	857.7	96.090%	 	
燃氣(LNG)		通霄CC#4	386.0	337.2	87.358%	 	
燃氣(LNG)		通霄CC#5	386.0	331.1	85.777%	運轉限制	
燃氣(LNG)		通霄CC#6	321.2	306.2	95.330%	 	
燃氣(LNG)		通霄GT#9	180.9	0.0	0.000%	 	
燃氣(LNG)		興達CC#1	445.2	330.5	74.238%	 	
燃氣(LNG)		興達CC#2	445.2	296.0	66.488%	部分檢修	
燃氣(LNG)		興達CC#3	445.2	429.0	96.363%	 	
燃氣(LNG)		興達CC#4	445.2	378.7	85.065%	 	
燃氣(LNG)		興達CC#5	445.2	426.6	95.824%	 	
燃氣(LNG)		南部CC#1	288.8	293.4	101.593%	 	
燃氣(LNG)		南部CC#2	288.8	268.8	93.075%	 	
燃氣(LNG)		南部CC#3	288.8	289.9	100.381%	 	
燃氣(LNG)		南部CC#4	251.4	229.1	91.130%	 	
燃氣(LNG)		大林#5	-	0.0	-	停機	
燃氣(LNG)		大林#6	550.0	222.5	40.455%	 	
燃氣(LNG)		小計	13953.4(24.664%)	11304.1(33.395%)			
民營電廠-燃氣(IPP-LNG)		海湖#1	450.0	0.0	0.000%	檢修	
民營電廠-燃氣(IPP-LNG)		海湖#2	450.0	0.0	0.000%	配合綠電先行	
民營電廠-燃氣(IPP-LNG)		新桃#1	630.0	436.2	69.238%	部分故障	
民營電廠-燃氣(IPP-LNG)		國光#1	480.0	430.5	89.688%	 	
民營電廠-燃氣(IPP-LNG)		星彰#1	506.9	450.1	88.803%	 	
民營電廠-燃氣(IPP-LNG)		星元#1	549.1	0.0	0.000%	配合綠電先行	
民營電廠-燃氣(IPP-LNG)		嘉惠#1	700.0	0.0	0.000%	配合綠電先行	
民營電廠-燃氣(IPP-LNG)		嘉惠#2	510.0	459.6	90.118%	 	
民營電廠-燃氣(IPP-LNG)		豐德#1	506.9	454.0	89.572%	 	
民營電廠-燃氣(IPP-LNG)		豐德#2	506.9	0.0	0.000%	配合綠電先行	
民營電廠-燃氣(IPP-LNG)		豐德#3(註10)	-	412.7	-	新機組試俥	
民營電廠-燃氣(IPP-LNG)		小計	5289.7(9.350%)	2643.1(7.808%)			
燃油(Oil)		協和#3	500.0	141.5	28.300%	友善降載減排	
燃油(Oil)		協和#4	500.0	136.6	27.320%	友善降載減排	
燃油(Oil)		澎湖尖山(註4)	129.8	23.8	18.336%	 	
燃油(Oil)		小計	1129.8(1.997%)	301.9(0.892%)			
輕油(Diesel)		核二Gas1	-	0.0	-	 	
輕油(Diesel)		核二Gas2	-	0.0	-	 	
輕油(Diesel)		核三Gas1	-	0.0	-	 	
輕油(Diesel)		核三Gas2	-	0.0	-	 	
輕油(Diesel)		台中Gas1&2	140.0	0.0	0.000%	 	
輕油(Diesel)		台中Gas3&4	140.0	0.0	0.000%	 	
輕油(Diesel)		金門塔山(註4)	113.3	43.4	38.308%	 	
輕油(Diesel)		馬祖珠山(註4)	28.6	11.0	38.408%	 	
輕油(Diesel)		離島其他(註4)	40.8	N/A	N/A	 	
輕油(Diesel)		小計(註5)	462.7(0.818%)	54.4(0.161%)			
水力(Hydro)		德基#1	78.0	0.0	0.000%	 	
水力(Hydro)		德基#2	78.0	0.0	0.000%	 	
水力(Hydro)		德基#3	78.0	0.0	0.000%	 	
水力(Hydro)		青山#1	92.0	0.0	0.000%	 	
水力(Hydro)		青山#2	92.0	0.0	0.000%	 	
水力(Hydro)		青山#3	92.0	0.0	0.000%	 	
水力(Hydro)		青山#4	92.0	0.0	0.000%	 	
水力(Hydro)		谷關#1	54.4	0.0	0.000%	 	
水力(Hydro)		谷關#2	54.4	0.0	0.000%	 	
水力(Hydro)		谷關#3	54.4	0.0	0.000%	 	
水力(Hydro)		谷關#4	54.4	20.7	38.017%	 	
水力(Hydro)		天輪#1	22.5	0.0	0.000%	 	
水力(Hydro)		天輪#2	22.5	9.0	40.000%	 	
水力(Hydro)		天輪#3	22.5	9.3	41.333%	 	
水力(Hydro)		天輪#4	22.5	9.1	40.444%	 	
水力(Hydro)		天輪#5	105.0	0.0	0.000%	 	
水力(Hydro)		馬鞍#1	66.7	0.0	0.000%	 	
水力(Hydro)		馬鞍#2	66.7	31.1	46.599%	 	
水力(Hydro)		卓蘭#1	40.0	18.1	45.250%	 	
水力(Hydro)		卓蘭#2	40.0	26.3	65.750%	 	
水力(Hydro)		萬大#1	10.4	0.0	0.000%	 	
水力(Hydro)		萬大#2	10.4	0.0	0.000%	 	
水力(Hydro)		萬大#3	15.3	0.0	0.000%	水文限制	
水力(Hydro)		萬大#4	19.7	0.0	0.000%	 	
水力(Hydro)		松林#1&2	20.9	1.3	6.103%	 	
水力(Hydro)		大觀一#1	22.0	8.8	40.000%	 	
水力(Hydro)		大觀一#2	22.0	8.7	39.545%	 	
水力(Hydro)		大觀一#3	22.0	7.9	35.909%	 	
水力(Hydro)		大觀一#4	22.0	8.3	37.727%	 	
水力(Hydro)		大觀一#5	22.0	8.5	38.636%	 	
水力(Hydro)		鉅工#1	21.8	5.8	26.667%	 	
水力(Hydro)		鉅工#2	21.8	7.7	35.402%	 	
水力(Hydro)		水里#1	12.8	2.7	21.176%	 	
水力(Hydro)		立霧#1&#2	32.0	0.0	0.000%	檢修	
水力(Hydro)		龍澗#1	48.6	0.0	0.000%	 	
水力(Hydro)		龍澗#2	48.6	0.0	0.000%	 	
水力(Hydro)		碧海	61.2	5.0	8.170%	 	
水力(Hydro)		烏來&桂山&粗坑	40.5	22.8	56.296%	 	
水力(Hydro)		北部小水力(註6)	31.1	N/A	N/A	 	
水力(Hydro)		中部小水力(註6)	24.1	N/A	N/A	 	
水力(Hydro)		南部小水力(註6)	7.2	N/A	N/A	 	
水力(Hydro)		東部小水力(註6)	54.6	29.1	53.297%	 	
水力(Hydro)		翡翠#1	70.0	0.0	0.000%	 	
水力(Hydro)		石門#1	45.0	0.0	0.000%	 	
水力(Hydro)		石門#2	45.0	24.0	53.333%	 	
水力(Hydro)		曾文#1	50.0	0.0	0.000%	 	
水力(Hydro)		義興#1	40.0	0.0	0.000%	檢修	
水力(Hydro)		名間	16.7	13.9	83.234%	 	
水力(Hydro)		嘉南西口、烏山頭和八田	22.5	16.8	74.780%	 	
水力(Hydro)		后里示範	0.1	N/A	N/A	 	
水力(Hydro)		卑南	2.0	1.0	50.505%	 	
水力(Hydro)		恆水創電	0.1	N/A	N/A	 	
水力(Hydro)		捷祥關山	1.0	1.7	170.000%	 	
水力(Hydro)		小計	2111.4(3.732%)	328.9(0.972%)			
風力(Wind)	陸域風力台電自有(註13)	觀園	30.0	0.2	0.540%	 	
風力(Wind)	陸域風力台電自有(註13)	台中港	35.0	2.9	8.286%	 	
風力(Wind)	陸域風力台電自有(註13)	王功	23.0	2.7	11.739%	 	
風力(Wind)	陸域風力台電自有(註13)	彰工	86.2	9.2	10.673%	 	
風力(Wind)	陸域風力台電自有(註13)	雲麥	46.0	1.8	3.913%	 	
風力(Wind)	陸域風力台電自有(註13)	四湖	28.0	1.9	6.786%	 	
風力(Wind)	陸域風力台電自有(註13)	其它台電自有	72.8	4.3	5.903%	 	
風力(Wind)	陸域風力購電(註13)	苗栗大鵬	42.0	3.6	8.571%	 	
風力(Wind)	陸域風力購電(註13)	鹿威彰濱	55.2	4.5	8.152%	 	
風力(Wind)	陸域風力購電(註13)	觀威觀音&桃威新屋	48.3	0.8	1.699%	 	
風力(Wind)	陸域風力購電(註13)	中威大安	75.9	8.2	10.804%	 	
風力(Wind)	陸域風力購電(註13)	創維風	49.2	3.6	7.317%	 	
風力(Wind)	陸域風力購電(註13)	新源崙背	25.2	4.4	17.460%	 	
風力(Wind)	陸域風力購電(註13)	其它購電風力	178.4	12.1	6.783%	 	
風力(Wind)	離岸風力台電自有(註13)	離岸一期	109.2	8.4	7.692%	 	
風力(Wind)	離岸風力購電(註13)	海洋竹南	128.0	27.1	21.172%	 	
風力(Wind)	離岸風力購電(註13)	海能風	376.0	65.1	17.314%	 	
風力(Wind)	離岸風力購電(註13)	允湖(註10)	-	2.8	-	 	
風力(Wind)	離岸風力購電(註13)	允西(註10)	-	4.5	-	 	
風力(Wind)	離岸風力購電(註13)	沃一風(註10)	-	26.6	-	 	
風力(Wind)	離岸風力購電(註13)	沃二風(註10)	-	9.2	-	 	
風力(Wind)	離岸風力購電(註13)	芳一風(註10)	-	7.6	-	 	
風力(Wind)	離岸風力購電(註13)	芳二風(註10)	-	19.6	-	 	
風力(Wind)	離岸風力購電(註13)	中能風(註10)	-	7.0	-	 	
風力(Wind)		小計	1408.4(2.490%)	238.1(0.703%)			
太陽能(Solar)	太陽能台電自有(註13)	彰濱光	100.0	74.900	74.901%	 	
太陽能(Solar)	太陽能台電自有(註13)	南鹽光	150.0	109.695	73.130%	 	
太陽能(Solar)	太陽能台電自有(註13)	其它台電自有	24.3	8.114	33.391%	 	
太陽能(Solar)	太陽能購電(註13)	崙尾光	-	174.160	-	新增設備測試運轉	
太陽能(Solar)	太陽能購電(註13)	天衝光	-	168.560	-	新增設備測試運轉	
太陽能(Solar)	太陽能購電(註13)	天篷光	80.0	56.280	70.368%	 	
太陽能(Solar)	太陽能購電(註13)	寶興光(註10)	-	46.480	-	 	
太陽能(Solar)	太陽能購電(註13)	聯華光(註10)	-	143.424	-	 	
太陽能(Solar)	太陽能購電(註13)	向陽光(註10)	-	111.936	-	 	
太陽能(Solar)	太陽能購電(註13)	星崴光(註10)	-	57.120	-	 	
太陽能(Solar)	太陽能購電(註13)	碩力光(註10)	-	207.536	-	 	
太陽能(Solar)	太陽能購電(註13)	天英光(註10)	-	92.960	-	 	
太陽能(Solar)	太陽能購電(註13)	志光光(註10)	-	49.560	-	 	
太陽能(Solar)	太陽能購電(註13)	永堯光(註10)	-	37.240	-	 	
太陽能(Solar)	太陽能購電(註13)	新和光(註10)	-	78.400	-	 	
太陽能(Solar)	太陽能購電(註13)	生利光(註10)	-	17.640	-	 	
太陽能(Solar)	太陽能購電(註13)	廷和光(註10)	-	36.680	-	 	
太陽能(Solar)	太陽能購電(註13)	星股光(註10)	-	31.360	-	 	
太陽能(Solar)	太陽能購電(註13)	其它購電太陽能	12671.5	6520.628	51.459%	 	
太陽能(Solar)		小計	13025.8(23.024%)	8022.7(23.701%)			
其它再生能源(Other Renewable Energy)		台電自有地熱	0.8	0.1	11.905%	 	
其它再生能源(Other Renewable Energy)		購電地熱	6.4	1.8	27.911%	 	
其它再生能源(Other Renewable Energy)		生質能(Biofuel)	38.2	23.9	62.565%	 	
其它再生能源(Other Renewable Energy)		小計	45.5(0.080%)	25.8(0.076%)			
儲能(Energy Storage System)	抽蓄水力(Pumped Hydro)	大觀二#1	250.0	0.0	0.000%	 	
儲能(Energy Storage System)	抽蓄水力(Pumped Hydro)	大觀二#2	250.0	0.0	0.000%	 	
儲能(Energy Storage System)	抽蓄水力(Pumped Hydro)	大觀二#3	250.0	0.0	0.000%	 	
儲能(Energy Storage System)	抽蓄水力(Pumped Hydro)	大觀二#4	250.0	0.0	0.000%	 	
儲能(Energy Storage System)	抽蓄水力(Pumped Hydro)	明潭#1	267.0	0.0	0.000%	 	
儲能(Energy Storage System)	抽蓄水力(Pumped Hydro)	明潭#2	267.0	0.0	0.000%	 	
儲能(Energy Storage System)	抽蓄水力(Pumped Hydro)	明潭#3	267.0	0.0	0.000%	 	
儲能(Energy Storage System)	抽蓄水力(Pumped Hydro)	明潭#4	267.0	0.0	0.000%	 	
儲能(Energy Storage System)	抽蓄水力(Pumped Hydro)	明潭#5	267.0	0.0	0.000%	 	
儲能(Energy Storage System)	抽蓄水力(Pumped Hydro)	明潭#6	267.0	0.0	0.000%	 	
儲能(Energy Storage System)	電池(Battery)	電池(註16)	303.7	0.0	0.000%	 	
儲能(Energy Storage System)		小計	2905.7(5.136%)	0.0(0.000%)			
儲能負載(Energy Storage Load)	抽蓄水力(Pumped Hydro)	大觀二#1	-	0.0	-	 	
儲能負載(Energy Storage Load)	抽蓄水力(Pumped Hydro)	大觀二#2	-	0.0	-	 	
儲能負載(Energy Storage Load)	抽蓄水力(Pumped Hydro)	大觀二#3	-	0.0	-	 	
儲能負載(Energy Storage Load)	抽蓄水力(Pumped Hydro)	大觀二#4	-	0.0	-	 	
儲能負載(Energy Storage Load)	抽蓄水力(Pumped Hydro)	明潭#1	-	0.0	-	 	
儲能負載(Energy Storage Load)	抽蓄水力(Pumped Hydro)	明潭#2	-	-256.0	-	 	
儲能負載(Energy Storage Load)	抽蓄水力(Pumped Hydro)	明潭#3	-	-251.9	-	 	
儲能負載(Energy Storage Load)	抽蓄水力(Pumped Hydro)	明潭#4	-	-257.3	-	 	
儲能負載(Energy Storage Load)	抽蓄水力(Pumped Hydro)	明潭#5	-	0.0	-	 	
儲能負載(Energy Storage Load)	抽蓄水力(Pumped Hydro)	明潭#6	-	0.0	-	 	
儲能負載(Energy Storage Load)	電池(Battery)	電池(註16)	-	-152.1	-	 	
